"Region.Name","Region.Code","Year","Education","Gender","Number.of.Enrolment","Vizside"
"Sub-Saharan Africa","SSF",2003,"Tertiary","Male",2232438.5,"education"
"Sub-Saharan Africa","SSF",2004,"Pre-primary","Male",5082115,"education"
"Sub-Saharan Africa","SSF",2004,"Primary","Male",59548848,"education"
"Sub-Saharan Africa","SSF",2004,"Secondary","Male",17924346,"education"
"Sub-Saharan Africa","SSF",2004,"Tertiary","Male",2389144.125,"education"
"Sub-Saharan Africa","SSF",2005,"Pre-primary","Male",5462322,"education"
"Sub-Saharan Africa","SSF",2005,"Primary","Male",62362900,"education"
"Sub-Saharan Africa","SSF",2005,"Secondary","Male",18846626,"education"
"Sub-Saharan Africa","SSF",2005,"Tertiary","Male",2590663.625,"education"
"Sub-Saharan Africa","SSF",2006,"Pre-primary","Male",6023388,"education"
"Sub-Saharan Africa","SSF",2006,"Primary","Male",64771784,"education"
"Sub-Saharan Africa","SSF",2006,"Secondary","Male",19950027,"education"
"Sub-Saharan Africa","SSF",2006,"Tertiary","Male",2760246.375,"education"
"Sub-Saharan Africa","SSF",2007,"Pre-primary","Male",5533860,"education"
"Sub-Saharan Africa","SSF",2007,"Primary","Male",67315384,"education"
"Sub-Saharan Africa","SSF",2007,"Secondary","Male",21011271,"education"
"Sub-Saharan Africa","SSF",2007,"Tertiary","Male",2929968.125,"education"
"Sub-Saharan Africa","SSF",2008,"Pre-primary","Male",5684805.5,"education"
"Sub-Saharan Africa","SSF",2008,"Primary","Male",69792116,"education"
"Sub-Saharan Africa","SSF",2008,"Secondary","Male",22582532,"education"
"Sub-Saharan Africa","SSF",2008,"Tertiary","Male",3202423.75,"education"
"Sub-Saharan Africa","SSF",2009,"Pre-primary","Male",6266179.5,"education"
"Sub-Saharan Africa","SSF",2009,"Primary","Male",71643676,"education"
"Sub-Saharan Africa","SSF",2009,"Secondary","Male",24195294,"education"
"Sub-Saharan Africa","SSF",2009,"Tertiary","Male",3487145,"education"
"Sub-Saharan Africa","SSF",2010,"Pre-primary","Male",6402205.5,"education"
"Sub-Saharan Africa","SSF",2010,"Primary","Male",73255968,"education"
"Sub-Saharan Africa","SSF",2010,"Secondary","Male",26067008,"education"
"Sub-Saharan Africa","SSF",2010,"Tertiary","Male",3804320.5,"education"
"Sub-Saharan Africa","SSF",2011,"Pre-primary","Male",6677819,"education"
"Sub-Saharan Africa","SSF",2011,"Primary","Male",75840784,"education"
"Sub-Saharan Africa","SSF",2011,"Secondary","Male",27311652,"education"
"Sub-Saharan Africa","SSF",2011,"Tertiary","Male",4003019.5,"education"
"Sub-Saharan Africa","SSF",2012,"Pre-primary","Male",7599419.5,"education"
"Sub-Saharan Africa","SSF",2012,"Primary","Male",78204048,"education"
"Sub-Saharan Africa","SSF",2012,"Secondary","Male",28428404,"education"
"Sub-Saharan Africa","SSF",2012,"Tertiary","Male",4184966.25,"education"
"Sub-Saharan Africa","SSF",2013,"Pre-primary","Male",8048336.5,"education"
"Sub-Saharan Africa","SSF",2013,"Primary","Male",80265536,"education"
"Sub-Saharan Africa","SSF",2013,"Secondary","Male",29385950,"education"
"Sub-Saharan Africa","SSF",2013,"Tertiary","Male",4382234.25,"education"
"Sub-Saharan Africa","SSF",2014,"Pre-primary","Male",9035482,"education"
"Sub-Saharan Africa","SSF",2014,"Primary","Male",82825184,"education"
"Sub-Saharan Africa","SSF",2014,"Secondary","Male",30489362,"education"
"Sub-Saharan Africa","SSF",2014,"Tertiary","Male",4531704.75,"education"
"Sub-Saharan Africa","SSF",2015,"Pre-primary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2015,"Primary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2015,"Secondary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2015,"Tertiary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2016,"Pre-primary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2016,"Primary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2016,"Secondary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2016,"Tertiary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2017,"Pre-primary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2017,"Primary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2017,"Secondary","Male",NA,"education"
"Sub-Saharan Africa","SSF",2017,"Tertiary","Male",NA,"education"
"East Asia & Pacific","EAS",1970,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1971,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1972,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1973,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1974,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1975,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1976,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1977,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1978,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1979,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1980,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1981,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1982,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",1983,"Pre-primary","Female",8793018,"gender"
"East Asia & Pacific","EAS",1984,"Pre-primary","Female",9021612,"gender"
"East Asia & Pacific","EAS",1985,"Pre-primary","Female",9690204,"gender"
"East Asia & Pacific","EAS",1986,"Pre-primary","Female",10824500,"gender"
"East Asia & Pacific","EAS",1987,"Pre-primary","Female",11763783,"gender"
"East Asia & Pacific","EAS",1988,"Pre-primary","Female",12852074,"gender"
"East Asia & Pacific","EAS",1989,"Pre-primary","Female",13233518,"gender"
"East Asia & Pacific","EAS",1990,"Pre-primary","Female",13162523,"gender"
"East Asia & Pacific","EAS",1991,"Pre-primary","Female",13984604,"gender"
"East Asia & Pacific","EAS",1992,"Pre-primary","Female",14999980,"gender"
"East Asia & Pacific","EAS",1993,"Pre-primary","Female",16140926,"gender"
"East Asia & Pacific","EAS",1994,"Pre-primary","Female",16965352,"gender"
"East Asia & Pacific","EAS",1995,"Pre-primary","Female",17469596,"gender"
"East Asia & Pacific","EAS",1996,"Pre-primary","Female",17765784,"gender"
"East Asia & Pacific","EAS",1997,"Pre-primary","Female",17695834,"gender"
"East Asia & Pacific","EAS",1998,"Pre-primary","Female",17761434,"gender"
"East Asia & Pacific","EAS",1999,"Pre-primary","Female",17291158,"gender"
"East Asia & Pacific","EAS",2000,"Pre-primary","Female",16888708,"gender"
"East Asia & Pacific","EAS",2001,"Pre-primary","Female",16598429,"gender"
"East Asia & Pacific","EAS",2002,"Pre-primary","Female",15457436,"gender"
"East Asia & Pacific","EAS",2003,"Pre-primary","Female",15645209,"gender"
"East Asia & Pacific","EAS",2004,"Pre-primary","Female",15910667,"gender"
"East Asia & Pacific","EAS",2005,"Pre-primary","Female",16263381,"gender"
"East Asia & Pacific","EAS",2006,"Pre-primary","Female",16828868,"gender"
"East Asia & Pacific","EAS",2007,"Pre-primary","Female",17522046,"gender"
"East Asia & Pacific","EAS",2008,"Pre-primary","Female",18211486,"gender"
"East Asia & Pacific","EAS",2009,"Pre-primary","Female",19016052,"gender"
"East Asia & Pacific","EAS",2010,"Pre-primary","Female",20082872,"gender"
"East Asia & Pacific","EAS",2011,"Pre-primary","Female",21826908,"gender"
"East Asia & Pacific","EAS",2012,"Pre-primary","Female",24797662,"gender"
"East Asia & Pacific","EAS",2013,"Pre-primary","Female",26443942,"gender"
"East Asia & Pacific","EAS",2014,"Pre-primary","Female",27633578,"gender"
"East Asia & Pacific","EAS",2015,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",2016,"Pre-primary","Female",NA,"gender"
"East Asia & Pacific","EAS",2017,"Pre-primary","Female",NA,"gender"
"Europe & Central Asia","ECS",1970,"Pre-primary","Female",11281408,"gender"
"Europe & Central Asia","ECS",1971,"Pre-primary","Female",11112997,"gender"
"Europe & Central Asia","ECS",1972,"Pre-primary","Female",11071537,"gender"
"Europe & Central Asia","ECS",1973,"Pre-primary","Female",11109639,"gender"
"Europe & Central Asia","ECS",1974,"Pre-primary","Female",11271919,"gender"
"Europe & Central Asia","ECS",1975,"Pre-primary","Female",11474266,"gender"
"Europe & Central Asia","ECS",1976,"Pre-primary","Female",11674961,"gender"
"Europe & Central Asia","ECS",1977,"Pre-primary","Female",11843458,"gender"
"Europe & Central Asia","ECS",1978,"Pre-primary","Female",12060658,"gender"
"Europe & Central Asia","ECS",1979,"Pre-primary","Female",12181273,"gender"
"Europe & Central Asia","ECS",1980,"Pre-primary","Female",12324109,"gender"
"Europe & Central Asia","ECS",1981,"Pre-primary","Female",12106438,"gender"
"Europe & Central Asia","ECS",1982,"Pre-primary","Female",12210764,"gender"
"Europe & Central Asia","ECS",1983,"Pre-primary","Female",12321926,"gender"
"Europe & Central Asia","ECS",1984,"Pre-primary","Female",12460976,"gender"
"Europe & Central Asia","ECS",1985,"Pre-primary","Female",12642827,"gender"
"Europe & Central Asia","ECS",1986,"Pre-primary","Female",12837562,"gender"
"Europe & Central Asia","ECS",1987,"Pre-primary","Female",12994701,"gender"
"Europe & Central Asia","ECS",1988,"Pre-primary","Female",13155439,"gender"
"Europe & Central Asia","ECS",1989,"Pre-primary","Female",13296680,"gender"
"Europe & Central Asia","ECS",1990,"Pre-primary","Female",13438194,"gender"
"Europe & Central Asia","ECS",1991,"Pre-primary","Female",13291607,"gender"
"Europe & Central Asia","ECS",1992,"Pre-primary","Female",13095790,"gender"
"Europe & Central Asia","ECS",1993,"Pre-primary","Female",12756437,"gender"
"Europe & Central Asia","ECS",1994,"Pre-primary","Female",12087216,"gender"
"Europe & Central Asia","ECS",1995,"Pre-primary","Female",11762944,"gender"
"Europe & Central Asia","ECS",1996,"Pre-primary","Female",11532009,"gender"
"Europe & Central Asia","ECS",1997,"Pre-primary","Female",11152778,"gender"
"Europe & Central Asia","ECS",1998,"Pre-primary","Female",10563594,"gender"
"Europe & Central Asia","ECS",1999,"Pre-primary","Female",10291338,"gender"
"Europe & Central Asia","ECS",2000,"Pre-primary","Female",10083286,"gender"
"Europe & Central Asia","ECS",2001,"Pre-primary","Female",10048804,"gender"
"Europe & Central Asia","ECS",2002,"Pre-primary","Female",10021715,"gender"
"Europe & Central Asia","ECS",2003,"Pre-primary","Female",10033221,"gender"
"Europe & Central Asia","ECS",2004,"Pre-primary","Female",9959795,"gender"
"Europe & Central Asia","ECS",2005,"Pre-primary","Female",10182206,"gender"
"Europe & Central Asia","ECS",2006,"Pre-primary","Female",10450288,"gender"
"Europe & Central Asia","ECS",2007,"Pre-primary","Female",10642358,"gender"
"Europe & Central Asia","ECS",2008,"Pre-primary","Female",10973146,"gender"
"Europe & Central Asia","ECS",2009,"Pre-primary","Female",11209919,"gender"
"Europe & Central Asia","ECS",2010,"Pre-primary","Female",11526514,"gender"
"Europe & Central Asia","ECS",2011,"Pre-primary","Female",11901870,"gender"
"Europe & Central Asia","ECS",2012,"Pre-primary","Female",12278420,"gender"
"Europe & Central Asia","ECS",2013,"Pre-primary","Female",11916636,"gender"
"Europe & Central Asia","ECS",2014,"Pre-primary","Female",12330168,"gender"
"Europe & Central Asia","ECS",2015,"Pre-primary","Female",NA,"gender"
"Europe & Central Asia","ECS",2016,"Pre-primary","Female",NA,"gender"
"Europe & Central Asia","ECS",2017,"Pre-primary","Female",NA,"gender"
"Latin America & Caribbean","LCN",1970,"Pre-primary","Female",933258.875,"gender"
"Latin America & Caribbean","LCN",1971,"Pre-primary","Female",991508.9375,"gender"
"Latin America & Caribbean","LCN",1972,"Pre-primary","Female",1053765.75,"gender"
"Latin America & Caribbean","LCN",1973,"Pre-primary","Female",1108094.75,"gender"
"Latin America & Caribbean","LCN",1974,"Pre-primary","Female",1184369.375,"gender"
"Latin America & Caribbean","LCN",1975,"Pre-primary","Female",1316060.875,"gender"
"Latin America & Caribbean","LCN",1976,"Pre-primary","Female",1510717.375,"gender"
"Latin America & Caribbean","LCN",1977,"Pre-primary","Female",1678549.125,"gender"
"Latin America & Caribbean","LCN",1978,"Pre-primary","Female",1829711,"gender"
"Latin America & Caribbean","LCN",1979,"Pre-primary","Female",2037233.75,"gender"
"Latin America & Caribbean","LCN",1980,"Pre-primary","Female",2203290.5,"gender"
"Latin America & Caribbean","LCN",1981,"Pre-primary","Female",2533279.75,"gender"
"Latin America & Caribbean","LCN",1982,"Pre-primary","Female",2952351.5,"gender"
"Latin America & Caribbean","LCN",1983,"Pre-primary","Female",3295982.75,"gender"
"Latin America & Caribbean","LCN",1984,"Pre-primary","Female",3685570.5,"gender"
"Latin America & Caribbean","LCN",1985,"Pre-primary","Female",3972031.75,"gender"
"Latin America & Caribbean","LCN",1986,"Pre-primary","Female",4363946,"gender"
"Latin America & Caribbean","LCN",1987,"Pre-primary","Female",5356602,"gender"
"Latin America & Caribbean","LCN",1988,"Pre-primary","Female",5483520,"gender"
"Latin America & Caribbean","LCN",1989,"Pre-primary","Female",5586520,"gender"
"Latin America & Caribbean","LCN",1990,"Pre-primary","Female",6124632,"gender"
"Latin America & Caribbean","LCN",1991,"Pre-primary","Female",6061864,"gender"
"Latin America & Caribbean","LCN",1992,"Pre-primary","Female",6395446,"gender"
"Latin America & Caribbean","LCN",1993,"Pre-primary","Female",6641555,"gender"
"Latin America & Caribbean","LCN",1994,"Pre-primary","Female",6765355.5,"gender"
"Latin America & Caribbean","LCN",1995,"Pre-primary","Female",7014085,"gender"
"Latin America & Caribbean","LCN",1996,"Pre-primary","Female",7251725.5,"gender"
"Latin America & Caribbean","LCN",1997,"Pre-primary","Female",7390965,"gender"
"Latin America & Caribbean","LCN",1998,"Pre-primary","Female",7660535.5,"gender"
"Latin America & Caribbean","LCN",1999,"Pre-primary","Female",7722814,"gender"
"Latin America & Caribbean","LCN",2000,"Pre-primary","Female",8134195,"gender"
"Latin America & Caribbean","LCN",2001,"Pre-primary","Female",8200643.5,"gender"
"Latin America & Caribbean","LCN",2002,"Pre-primary","Female",8245221.5,"gender"
"Latin America & Caribbean","LCN",2003,"Pre-primary","Female",8330250,"gender"
"Latin America & Caribbean","LCN",2004,"Pre-primary","Female",8614520,"gender"
"Latin America & Caribbean","LCN",2005,"Pre-primary","Female",8844836,"gender"
"Latin America & Caribbean","LCN",2006,"Pre-primary","Female",9001317,"gender"
"Latin America & Caribbean","LCN",2007,"Pre-primary","Female",9114105,"gender"
"Latin America & Caribbean","LCN",2008,"Pre-primary","Female",9432456,"gender"
"Latin America & Caribbean","LCN",2009,"Pre-primary","Female",9514124,"gender"
"Latin America & Caribbean","LCN",2010,"Pre-primary","Female",9477230,"gender"
"Latin America & Caribbean","LCN",2011,"Pre-primary","Female",9534204,"gender"
"Latin America & Caribbean","LCN",2012,"Pre-primary","Female",9605295,"gender"
"Latin America & Caribbean","LCN",2013,"Pre-primary","Female",9824201,"gender"
"Latin America & Caribbean","LCN",2014,"Pre-primary","Female",9880105,"gender"
"Latin America & Caribbean","LCN",2015,"Pre-primary","Female",NA,"gender"
"Latin America & Caribbean","LCN",2016,"Pre-primary","Female",NA,"gender"
"Latin America & Caribbean","LCN",2017,"Pre-primary","Female",NA,"gender"
"Middle East & North Africa","MEA",1970,"Pre-primary","Female",271018.09375,"gender"
"Middle East & North Africa","MEA",1971,"Pre-primary","Female",276210.96875,"gender"
"Middle East & North Africa","MEA",1972,"Pre-primary","Female",284698.34375,"gender"
"Middle East & North Africa","MEA",1973,"Pre-primary","Female",291873.71875,"gender"
"Middle East & North Africa","MEA",1974,"Pre-primary","Female",311771.625,"gender"
"Middle East & North Africa","MEA",1975,"Pre-primary","Female",372938.375,"gender"
